,user_id,anime_id,rating
18164,58433,1698,9.0
18165,58433,356,10.0
18166,58433,210,9.0
18167,58433,7791,10.0
18168,58442,2025,10.0
18169,58442,6573,10.0
18170,58442,918,10.0
18171,58442,16035,9.0
18172,58442,4898,10.0
18173,58442,6707,10.0
18174,58442,9926,10.0
18175,58442,27899,10.0
18176,58442,1735,8.0
18177,58486,1,10.0
18178,58486,1535,10.0
18179,58486,121,9.0
18180,58486,164,9.0
18181,58486,849,8.0
18182,58495,7593,7.0
18183,58495,1735,7.0
18184,58495,5525,7.0
18185,58495,232,7.0
18186,58495,5060,7.0
18187,58495,5680,9.0
18188,58495,20,8.0
18189,58495,210,7.0
18190,58495,7791,9.0
18191,58506,5114,10.0
18192,58506,1735,7.0
18193,58506,269,8.0
18194,58506,18679,10.0
18195,58506,20,6.0
18196,58506,20159,8.0
18197,58506,2001,10.0
18198,58506,10495,9.0
18199,58506,12403,9.0
18200,58506,121,10.0
18201,58534,31478,10.0
18202,58534,32867,10.0
18203,58534,32182,10.0
18204,58534,37510,10.0
18205,58534,20507,10.0
18206,58534,30503,10.0
18207,58534,22319,10.0
18208,58534,27899,8.0
18209,58534,37779,10.0
18210,58534,37982,5.0
18211,58592,1,7.0
18212,58592,777,6.0
18213,58592,47,9.0
18214,58592,270,8.0
18215,58592,578,9.0
18216,58592,43,9.0
18217,58592,437,8.0
18218,58592,249,7.0
18219,58681,48,7.0
18220,58681,467,7.0
18221,58681,47,8.0
18222,58681,227,9.0
18223,58681,578,8.0
18224,58681,431,8.0
18225,58681,512,8.0
18226,58681,164,9.0
18227,58681,2001,9.0
18228,58681,2236,7.0
18229,58720,1292,8.0
18230,58720,1818,9.0
18231,58720,790,9.0
18232,58720,8074,9.0
18233,58720,7593,9.0
18234,58720,8795,9.0
18235,58720,205,8.0
18236,58720,849,7.0
18237,58761,28223,10.0
18238,58761,6045,6.0
18239,58761,11757,8.0
18240,58761,21881,7.0
18241,58761,22319,9.0
18242,58761,14227,8.0
18243,58761,3457,8.0
18244,58769,21995,8.0
18245,58769,7054,7.0
18246,58769,6045,7.0
18247,58769,9656,7.0
18248,58769,21105,7.0
18249,58769,23673,8.0
18250,58769,14289,8.0
18251,58769,14227,8.0
18252,58769,10321,8.0
18253,58769,23283,9.0
18254,58771,34881,7.0
18255,58771,33253,6.0
18256,58771,20031,8.0
18257,58771,9289,9.0
18258,58771,12189,9.0
18259,58771,34451,9.0
18260,58771,34599,10.0
18261,58771,31953,8.0
18262,58771,11597,10.0
18263,58771,31240,10.0
18264,58772,2904,10.0
18265,58772,1482,7.0
18266,58772,2025,8.0
18267,58772,918,10.0
18268,58772,4224,7.0
18269,58772,150,7.0
18270,58772,1575,7.0
18271,58772,1535,9.0
18272,58772,3457,8.0
18273,58775,269,9.0
18274,58775,20,10.0
18275,58775,1735,10.0
18276,58775,16498,9.0
18277,58775,1686,10.0
18278,58775,552,10.0
18279,58775,11617,10.0
18280,58775,24703,10.0
18281,58778,6547,9.0
18282,58778,1535,10.0
18283,58778,934,10.0
18284,58778,431,10.0
18285,58778,2593,9.0
18286,58778,3783,9.0
18287,58778,4282,10.0
18288,58778,164,10.0
18289,58778,202,10.0
18290,58837,48,6.0
18291,58837,6682,6.0
18292,58837,38691,7.0
18293,58837,31339,7.0
18294,58837,37779,9.0
18295,58837,19429,4.0
18296,58871,16498,9.0
18297,58871,1535,9.0
18298,58871,18679,7.0
18299,58871,28851,10.0
18300,58871,26243,9.0
18301,58871,13601,8.0
18302,58871,22319,10.0
18303,58871,27899,9.0
18304,58905,11111,9.0
18305,58905,2890,7.0
18306,58905,578,10.0
18307,58905,431,10.0
18308,58905,33,9.0
18309,58905,164,8.0
18310,58905,21557,8.0
18311,58905,199,10.0
18312,58905,523,10.0
18313,58918,28249,10.0
18314,58918,14719,10.0
18315,58918,16782,8.0
18316,58918,861,10.0
18317,58918,25013,6.0
18318,58918,11617,8.0
18319,58918,24703,10.0
18320,58918,9253,10.0
18321,58926,2759,10.0
18322,58926,3784,10.0
18323,58926,3785,10.0
18324,58926,21659,10.0
18325,58926,32,10.0
18326,58926,12355,10.0
18327,58963,3470,6.0
18328,58963,1575,10.0
18329,58963,2904,10.0
18330,58963,5,8.0
18331,58963,1535,7.0
18332,58963,853,5.0
18333,58989,1222,7.0
18334,58989,813,8.0
18335,58989,14289,9.0
18336,58989,6045,7.0
18337,58989,9656,8.0
18338,58989,164,8.0
18339,58989,1210,8.0
18340,58989,527,8.0
18341,58989,225,8.0
18342,58989,23289,4.0
18343,59028,6702,7.0
18344,59028,1735,7.0
18345,59028,21,9.0
18346,59028,16498,7.0
18347,59028,1575,10.0
18348,59028,2904,10.0
18349,59028,339,10.0
18350,59068,269,10.0
18351,59068,1735,10.0
18352,59068,1686,7.0
18353,59068,20,10.0
18354,59068,1482,8.0
18355,59083,1575,10.0
18356,59083,2904,10.0
18357,59083,28223,10.0
18358,59083,8425,10.0
18359,59083,8630,9.0
18360,59083,9253,10.0
18361,59083,30484,10.0
18362,59083,11577,9.0
18363,59083,10863,10.0
18364,59083,1195,10.0
18365,59105,15451,9.0
18366,59105,6166,8.0
18367,59105,12293,7.0
18368,59105,11617,9.0
18369,59105,9041,10.0
18370,59105,6205,8.0
18371,59105,20,8.0
18372,59105,6512,5.0
18373,59109,853,6.0
18374,59109,1535,10.0
18375,59109,226,9.0
18376,59109,384,10.0
18377,59109,245,10.0
18378,59109,1210,10.0
18379,59124,889,9.0
18380,59124,4901,8.0
18381,59124,1519,9.0
18382,59124,552,6.0
18383,59124,164,10.0
18384,59124,527,8.0
18385,59124,13759,8.0
18386,59124,154,7.0
18387,59124,550,7.0
18388,59124,481,7.0
18389,59139,3092,10.0
18390,59139,7054,10.0
18391,59139,145,8.0
18392,59139,469,9.0
18393,59139,4898,10.0
18394,59139,2993,10.0
18395,59139,4214,10.0
18396,59139,3457,10.0
18397,59139,4752,10.0
18398,59139,6707,10.0
18399,59249,31904,9.0
18400,59249,6702,10.0
18401,59249,2904,10.0
18402,59249,24703,10.0
18403,59249,29803,10.0
18404,59249,16498,9.0
18405,59249,22687,8.0
18406,59271,1735,9.0
18407,59271,2904,9.0
18408,59271,1535,10.0
18409,59271,245,9.0
18410,59271,20,9.0
18411,59271,45,10.0
18412,59271,44,9.0
18413,59271,24,10.0
18414,59279,4181,9.0
18415,59279,1535,9.0
18416,59279,934,7.0
18417,59279,1889,9.0
18418,59279,20,8.0
18419,59302,269,10.0
18420,59302,1818,8.0
18421,59302,1535,10.0
18422,59302,1887,10.0
18423,59302,1686,8.0
18424,59302,121,10.0
18425,59348,11843,10.0
18426,59348,8525,8.0
18427,59348,10080,8.0
18428,59348,30,9.0
18429,59348,2966,9.0
18430,59397,269,10.0
18431,59397,21,10.0
18432,59397,121,10.0
18433,59397,20,7.0
18434,59397,24,10.0
18435,59401,41120,10.0
18436,59401,10162,8.0
18437,59401,32827,10.0
18438,59401,5114,9.0
18439,59401,33352,9.0
18440,59414,6702,10.0
18441,59414,7054,10.0
18442,59414,853,9.0
18443,59414,2923,9.0
18444,59414,3470,10.0
18445,59414,11757,8.0
18446,59414,3457,8.0
18447,59414,4752,8.0
18448,59469,40591,8.0
18449,59469,34577,8.0
18450,59469,33352,8.0
18451,59469,22789,8.0
18452,59469,32867,7.0
18453,59469,28735,10.0
18454,59545,226,10.0
18455,59545,39988,6.0
18456,59545,32281,10.0
18457,59545,7148,2.0
18458,59545,15315,5.0
18459,59545,6324,9.0
18460,59545,18277,7.0
18461,59545,35790,8.0
18462,59583,120,10.0
18463,59583,228,10.0
18464,59583,355,5.0
18465,59583,154,10.0
18466,59583,3588,10.0
18467,59583,3470,9.0
18468,59583,3457,10.0
18469,59583,530,7.0
18470,59599,22297,5.0
18471,59599,5114,10.0
18472,59599,918,9.0
18473,59599,9969,10.0
18474,59599,28977,1.0
18475,59599,263,7.0
18476,59599,19647,8.0
18477,59599,136,7.0
18478,59599,11061,8.0
18479,59617,269,9.0
18480,59617,59,8.0
18481,59617,134,8.0
18482,59617,20,9.0
18483,59617,1735,8.0
18484,59617,226,10.0
18485,59617,2476,9.0
18486,59617,154,9.0
18487,59617,849,10.0
18488,59623,1,8.0
18489,59623,5,8.0
18490,59623,572,7.0
18491,59623,34599,9.0
18492,59623,205,9.0
18493,59623,20057,7.0
18494,59623,2418,9.0
18495,59623,7785,10.0
18496,59807,6880,7.0
18497,59807,15451,10.0
18498,59807,22535,10.0
18499,59807,18277,10.0
18500,59807,22319,10.0
18501,59844,1575,7.0
18502,59844,1535,9.0
18503,59844,185,10.0
18504,59844,199,9.0
18505,59844,16498,8.0
18506,59844,25777,7.0
18507,59844,28171,8.0
18508,59846,223,6.0
18509,59846,7054,10.0
18510,59846,16,7.0
18511,59846,228,8.0
18512,59846,237,8.0
18513,59846,1698,10.0
18514,59846,322,8.0
18515,59846,3470,10.0
18516,59849,120,8.0
18517,59849,270,9.0
18518,59849,4898,9.0
18519,59849,64,8.0
18520,59849,27,10.0
18521,59875,4181,10.0
18522,59875,934,10.0
18523,59875,1889,10.0
18524,59875,2593,10.0
18525,59875,3782,10.0
18526,59875,3783,10.0
18527,59875,4280,10.0
18528,59875,4282,10.0
18529,59875,5204,10.0
18530,59875,5205,10.0
18531,59937,101,8.0
18532,59937,6547,10.0
18533,59937,6347,10.0
18534,59937,28999,8.0
18535,59937,4181,10.0
18536,59937,1,10.0
18537,59937,12549,10.0
18538,59937,11617,10.0
18539,59937,32281,10.0
18540,59937,12355,10.0
18541,59942,269,10.0
18542,59942,8074,9.0
18543,59942,8525,7.0
18544,59942,223,9.0
18545,59942,225,8.0
18546,59942,813,8.0
18547,59942,317,10.0
18548,59942,527,7.0
18549,59942,481,5.0
18550,59942,20,4.0
18551,59956,1726,10.0
18552,59956,5114,9.0
18553,59956,245,9.0
18554,59956,150,10.0
18555,59956,121,9.0
18556,59956,5680,9.0
18557,59956,30,9.0
18558,59956,27,9.0
18559,59963,59,10.0
18560,59963,934,10.0
18561,59963,1887,10.0
18562,59963,849,10.0
18563,59963,861,10.0
18564,59986,31964,6.0
18565,59986,37999,10.0
18566,59986,38000,8.0
18567,59986,32281,10.0
18568,59986,2581,9.0
18569,59986,523,10.0
18570,59986,37779,8.0
18571,59986,32995,5.0
18572,59986,11757,2.0
18573,59987,269,8.0
18574,59987,1726,7.0
18575,59987,392,8.0
18576,59987,1535,9.0
18577,59987,154,7.0
18578,60010,40028,10.0
18579,60010,35180,1.0
18580,60010,5114,1.0
18581,60010,820,1.0
18582,60010,32935,6.0
18583,60010,38524,10.0
18584,60010,9253,1.0
18585,60026,14131,9.0
18586,60026,11771,8.0
18587,60026,11111,7.0
18588,60026,11285,9.0
18589,60026,5060,8.0
18590,60026,1604,8.0
18591,60026,4898,8.0
18592,60026,528,9.0
18593,60026,13601,8.0
18594,60026,6707,7.0
18595,60050,22729,9.0
18596,60050,11111,10.0
18597,60050,1689,9.0
18598,60050,9289,10.0
18599,60050,585,9.0
18600,60050,32182,8.0
18601,60050,16067,9.0
18602,60050,30276,9.0
18603,60076,269,9.0
18604,60076,356,9.0
18605,60076,7791,9.0
18606,60076,21,9.0
18607,60076,177,9.0
18608,60076,5680,9.0
18609,60076,3588,8.0
18610,60083,6547,10.0
18611,60083,6347,10.0
18612,60083,3503,10.0
18613,60083,199,10.0
18614,60083,4224,8.0
18615,60108,10495,10.0
18616,60108,5680,10.0
18617,60108,7791,10.0
18618,60108,7054,10.0
18619,60108,2963,10.0
18620,60108,24,10.0
18621,60119,232,10.0
18622,60119,12049,7.0
18623,60119,237,10.0
18624,60119,30307,9.0
18625,60119,20057,10.0
18626,60119,269,7.0
18627,60119,24833,1.0
18628,60209,22199,4.0
18629,60209,32281,10.0
18630,60209,9756,10.0
18631,60209,10721,10.0
18632,60209,21603,10.0
18633,60209,23273,10.0
18634,60209,16498,10.0
18635,60209,22319,10.0
18636,60209,32995,10.0
18637,60209,23283,10.0
18638,60232,21,9.0
18639,60232,31964,9.0
18640,60232,28623,7.0
18641,60232,18115,10.0
18642,60232,20785,10.0
18643,60232,35062,10.0
18644,60232,31404,7.0
18645,60232,31414,7.0
18646,60242,21881,7.0
18647,60242,10321,8.0
18648,60242,11757,8.0
18649,60242,20021,5.0
18650,60242,523,10.0
18651,60275,269,7.0
18652,60275,150,6.0
18653,60275,20,6.0
18654,60275,1535,9.0
18655,60275,226,8.0
18656,60302,5277,7.0
18657,60302,59,8.0
18658,60302,226,7.0
18659,60302,270,7.0
18660,60302,189,7.0
18661,60302,2993,9.0
18662,60302,4214,9.0
18663,60302,4063,7.0
18664,60302,1571,5.0
18665,60324,2025,6.0
18666,60324,48,10.0
18667,60324,101,9.0
18668,60324,270,10.0
18669,60324,2966,9.0
18670,60324,6,9.0
18671,60324,202,10.0
18672,60359,269,10.0
18673,60359,5042,7.0
18674,60359,1686,9.0
18675,60359,2889,10.0
18676,60359,4835,10.0
18677,60359,356,6.0
18678,60359,355,10.0
18679,60359,2787,9.0
18680,60359,4224,10.0
18681,60359,1195,10.0
18682,60364,269,10.0
18683,60364,6702,10.0
18684,60364,5525,9.0
18685,60364,1575,10.0
18686,60364,2904,10.0
18687,60364,1535,10.0
18688,60364,121,9.0
18689,60364,5114,10.0
18690,60364,44,10.0
18691,60364,7311,9.0
18692,60367,31043,10.0
18693,60367,10408,8.0
18694,60367,35076,7.0
18695,60367,32281,10.0
18696,60367,28851,10.0
18697,60367,16782,8.0
18698,60367,31240,9.0
18699,60367,5681,9.0
18700,60385,1,10.0
18701,60385,227,9.0
18702,60385,36296,10.0
18703,60385,22135,10.0
18704,60385,199,10.0
18705,60400,7817,7.0
18706,60400,1689,9.0
18707,60400,1575,8.0
18708,60400,2904,8.0
18709,60400,433,6.0
18710,60400,199,10.0
18711,60400,5681,9.0
18712,60400,2236,7.0
18713,60400,4224,7.0
18714,60402,21603,7.0
18715,60402,10620,9.0
18716,60402,18897,8.0
18717,60402,11111,8.0
18718,60402,8074,8.0
18719,60402,8525,7.0
18720,60402,20507,9.0
18721,60409,37999,10.0
18722,60409,40591,10.0
18723,60409,32281,10.0
18724,60409,16498,10.0
18725,60409,25777,10.0
18726,60409,35760,10.0
18727,60409,38524,10.0
18728,60409,7311,10.0
18729,60428,34572,10.0
18730,60428,38408,10.0
18731,60428,34443,10.0
18732,60428,31964,10.0
18733,60428,33486,10.0
18734,60428,36456,10.0
18735,60428,23755,10.0
18736,60428,39701,10.0
18737,60428,30276,10.0
18738,60428,34134,10.0
18739,60448,36456,8.0
18740,60448,33206,8.0
18741,60448,32542,8.0
18742,60448,33352,8.0
18743,60448,37976,8.0
18744,60448,31964,9.0
18745,60448,33486,9.0
18746,60448,31240,9.0
18747,60448,32995,9.0
18748,60462,857,7.0
18749,60462,68,7.0
18750,60462,59,9.0
18751,60462,1575,8.0
18752,60462,317,4.0
18753,60462,228,8.0
18754,60462,2581,9.0
18755,60462,322,8.0
18756,60462,199,10.0
18757,60462,355,9.0
18758,60463,13655,6.0
18759,60463,14741,9.0
18760,60463,19815,8.0
18761,60463,11757,9.0
18762,60463,22535,5.0
18763,60538,11111,9.0
18764,60538,1222,9.0
18765,60538,1689,8.0
18766,60538,2167,10.0
18767,60538,4181,10.0
18768,60538,322,9.0
18769,60579,11759,9.0
18770,60579,9919,9.0
18771,60579,10793,9.0
18772,60579,12413,9.0
18773,60579,11757,10.0
18774,60585,5081,9.0
18775,60585,4181,10.0
18776,60585,1,10.0
18777,60585,5,10.0
18778,60585,20,10.0
18779,60585,6201,9.0
18780,60633,30654,7.0
18781,60633,31964,8.0
18782,60633,1735,9.0
18783,60633,29803,7.0
18784,60633,9253,9.0
18785,60669,1735,10.0
18786,60669,21,10.0
18787,60669,269,10.0
18788,60669,1535,10.0
18789,60669,20,10.0
18790,60669,442,10.0
18791,60669,2472,10.0
18792,60669,11757,8.0
18793,60669,174,9.0
18794,60696,34572,7.0
18795,60696,20,9.0
18796,60696,9919,8.0
18797,60696,33506,8.0
18798,60696,34933,8.0
18799,60696,45,10.0
18800,60696,28171,9.0
18801,60704,27899,8.0
18802,60704,9919,9.0
18803,60704,11737,9.0
18804,60704,1482,9.0
18805,60704,18507,9.0
18806,60704,22265,9.0
18807,60704,3092,9.0
18808,60704,9926,9.0
18809,60765,269,9.0
18810,60765,3588,9.0
18811,60765,1575,10.0
18812,60765,2904,10.0
18813,60765,1535,10.0
18814,60765,20,9.0
18815,60816,36649,10.0
18816,60816,530,10.0
18817,60816,30346,9.0
18818,60816,3092,9.0
18819,60816,21105,10.0
18820,60816,10161,10.0
18821,60816,32995,9.0
18822,60828,269,9.0
18823,60828,4382,4.0
18824,60828,1686,7.0
18825,60828,59,9.0
18826,60828,1535,10.0
18827,60828,120,9.0
18828,60828,1887,9.0
18829,60828,6,10.0
18830,60831,1575,10.0
18831,60831,2904,10.0
18832,60831,1535,10.0
18833,60831,249,10.0
18834,60831,6811,10.0
18835,60831,5680,7.0
18836,60831,7791,7.0
18837,60831,15051,10.0
18838,60831,19111,10.0
18839,60831,4224,9.0
18840,60835,12189,9.0
18841,60835,6045,9.0
18842,60835,9656,9.0
18843,60835,9756,8.0
18844,60835,9253,10.0
18845,60835,11757,9.0
18846,60835,2001,10.0
18847,60860,431,10.0
18848,60860,3092,10.0
18849,60860,585,9.0
18850,60860,164,9.0
18851,60860,597,9.0
18852,60860,199,9.0
18853,60860,523,7.0
18854,60860,3457,10.0
18855,60860,4752,10.0
18856,60862,20583,10.0
18857,60862,16498,9.0
18858,60862,25777,10.0
18859,60862,11757,10.0
18860,60862,21881,10.0
18861,60862,36474,10.0
18862,60862,22319,9.0
18863,60862,27899,9.0
18864,60862,36511,9.0
18865,60862,34572,10.0
18866,60871,18507,8.0
18867,60871,1735,10.0
18868,60871,16498,10.0
18869,60871,1535,10.0
18870,60871,20,10.0
18871,60871,3457,8.0
18872,60871,269,9.0
18873,60871,11771,7.0
18874,60872,6547,8.0
18875,60872,1575,10.0
18876,60872,2904,10.0
18877,60872,226,9.0
18878,60872,10620,9.0
18879,60872,3588,7.0
18880,60872,11757,7.0
18881,60872,5680,4.0
18882,60878,2581,10.0
18883,60878,59,6.0
18884,60878,1575,9.0
18885,60878,3588,9.0
18886,60878,3457,8.0
18887,60934,66,10.0
18888,60934,1,8.0
18889,60934,226,9.0
18890,60934,317,8.0
18891,60934,227,8.0
18892,60934,578,9.0
18893,60934,1943,9.0
18894,60934,205,8.0
18895,60934,202,8.0
18896,60934,820,9.0
18897,60937,22789,6.0
18898,60937,1535,8.0
18899,60937,18507,8.0
18900,60937,21105,10.0
18901,60937,16498,7.0
18902,60937,22319,8.0
18903,60937,232,10.0
18904,60957,48,8.0
18905,60957,101,9.0
18906,60957,5081,8.0
18907,60957,61,6.0
18908,60957,874,9.0
18909,60957,853,8.0
18910,60957,2923,7.0
18911,60957,849,9.0
18912,60975,31580,9.0
18913,60975,2025,9.0
18914,60975,5114,10.0
18915,60975,8795,10.0
18916,60975,20057,10.0
18917,61023,34881,10.0
18918,61023,57,10.0
18919,61023,34280,10.0
18920,61023,1698,10.0
18921,61023,31240,10.0
18922,61094,269,10.0
18923,61094,1535,10.0
18924,61094,4898,10.0
18925,61094,1735,9.0
18926,61094,21,9.0
18927,61094,1222,10.0
18928,61094,853,10.0
18929,61094,849,10.0
18930,61094,3457,10.0
18931,61094,4752,10.0
18932,61134,36649,9.0
18933,61134,13535,4.0
18934,61134,39463,8.0
18935,61134,37105,9.0
18936,61134,37517,3.0
18937,61134,28851,5.0
18938,61134,38040,8.0
18939,61134,41619,6.0
18940,61134,20,9.0
18941,61174,1535,8.0
18942,61174,28223,6.0
18943,61174,934,9.0
18944,61174,528,7.0
18945,61174,199,8.0
18946,61174,523,7.0
18947,61174,813,8.0
18948,61174,11757,4.0
18949,61185,10012,10.0
18950,61185,356,10.0
18951,61185,6922,10.0
18952,61185,22297,10.0
18953,61185,28701,10.0
18954,61185,10087,10.0
18955,61185,11741,10.0
18956,61188,226,8.0
18957,61188,530,8.0
18958,61188,6747,10.0
18959,61188,6880,10.0
18960,61188,790,9.0
18961,61188,164,10.0
18962,61188,30,9.0
18963,61188,3457,9.0
18964,61192,1482,10.0
18965,61192,2025,10.0
18966,61192,20,9.0
18967,61192,21,9.0
18968,61192,237,9.0
18969,61192,2001,10.0
18970,61192,121,10.0
18971,61194,1735,10.0
18972,61194,45,10.0
18973,61194,15085,10.0
18974,61194,17513,7.0
18975,61194,8129,10.0
18976,61194,20,10.0
18977,61194,23673,8.0
18978,61194,3457,10.0
18979,61209,1535,10.0
18980,61209,5114,8.0
18981,61209,3002,9.0
18982,61209,9253,10.0
18983,61209,37779,10.0
18984,61250,1535,10.0
18985,61250,813,9.0
18986,61250,431,9.0
18987,61250,7711,6.0
18988,61250,164,9.0
18989,61291,22199,7.0
18990,61291,1,10.0
18991,61291,1535,10.0
18992,61291,35120,9.0
18993,61291,226,7.0
18994,61291,33487,4.0
18995,61291,20507,7.0
18996,61291,9253,10.0
18997,61291,11577,10.0
18998,61291,22319,6.0
18999,61327,5682,10.0
19000,61327,6201,9.0
19001,61327,4975,9.0
19002,61327,4186,10.0
19003,61327,2167,10.0
19004,61350,269,9.0
19005,61350,6702,10.0
19006,61350,1735,8.0
19007,61350,21,10.0
19008,61350,1535,10.0
19009,61350,121,9.0
19010,61350,20,8.0
19011,61350,154,9.0
19012,61353,18689,9.0
19013,61353,16894,10.0
19014,61353,857,10.0
19015,61353,10087,10.0
19016,61353,11771,10.0
19017,61353,11757,10.0
19018,61368,68,8.0
19019,61368,120,8.0
19020,61368,72,9.0
19021,61368,228,7.0
19022,61368,469,9.0
19023,61368,853,9.0
19024,61368,523,10.0
19025,61368,3457,7.0
19026,61368,4752,7.0
19027,61374,40776,10.0
19028,61374,40748,7.0
19029,61374,40028,10.0
19030,61374,39617,9.0
19031,61374,1535,10.0
19032,61374,5114,8.0
19033,61374,22319,10.0
19034,61374,27899,9.0
19035,61374,36511,8.0
19036,61374,37799,8.0
19037,61407,1571,7.0
19038,61407,585,10.0
19039,61407,164,10.0
19040,61407,1943,10.0
19041,61407,523,10.0
19042,61409,6347,10.0
19043,61409,59,9.0
19044,61409,7791,8.0
19045,61409,355,10.0
19046,61409,2787,10.0
19047,61411,11757,10.0
19048,61411,9919,9.0
19049,61411,1482,9.0
19050,61411,1726,10.0
19051,61411,356,8.0
19052,61411,7088,9.0
19053,61411,8769,8.0
19054,61411,4722,10.0
19055,61411,3470,8.0
19056,61455,2167,10.0
19057,61455,4181,10.0
19058,61455,6351,5.0
19059,61455,4059,8.0
19060,61455,469,10.0
19061,61455,1887,10.0
19062,61455,528,7.0
19063,61455,24,10.0
19064,61455,199,8.0
19065,61455,849,7.0
19066,61526,35180,10.0
19067,61526,11759,9.0
19068,61526,6347,10.0
19069,61526,8516,10.0
19070,61526,9289,9.0
19071,61526,5680,10.0
19072,61526,7791,10.0
19073,61526,4898,10.0
19074,61526,16498,9.0
19075,61568,71,5.0
19076,61568,853,9.0
19077,61568,2476,2.0
19078,61568,2923,8.0
19079,61568,177,8.0
19080,61613,1535,10.0
19081,61613,18153,9.0
19082,61613,13601,10.0
19083,61613,11111,9.0
19084,61613,813,10.0
19085,61613,12189,9.0
19086,61613,339,7.0
19087,61613,27,9.0
19088,61639,31043,10.0
19089,61639,28223,10.0
19090,61639,790,10.0
19091,61639,5114,10.0
19092,61639,14131,7.0
19093,61639,12355,9.0
19094,61639,9253,10.0
19095,61652,9989,9.0
19096,61652,5081,9.0
19097,61652,57,10.0
19098,61652,10163,9.0
19099,61652,14741,9.0
19100,61652,10620,7.0
19101,61652,11597,9.0
19102,61652,11757,10.0
19103,61652,3455,8.0
19104,61652,14227,9.0
19105,61659,1735,9.0
19106,61659,3731,10.0
19107,61659,7054,9.0
19108,61659,4437,9.0
19109,61659,3470,9.0
19110,61659,3457,10.0
19111,61659,4752,10.0
19112,61705,1535,9.0
19113,61705,32281,10.0
19114,61705,16498,8.0
19115,61705,25777,7.0
19116,61705,35760,8.0
19117,61705,38524,9.0
19118,61705,38826,10.0
19119,61718,1535,10.0
19120,61718,10620,9.0
19121,61718,4181,10.0
19122,61718,5114,10.0
19123,61718,11061,10.0
19124,61718,9253,10.0
19125,61718,4224,10.0
19126,61725,101,9.0
19127,61725,1726,10.0
19128,61725,356,9.0
19129,61725,4898,10.0
19130,61725,355,9.0
19131,61725,1195,10.0
19132,61725,1840,10.0
19133,61745,34566,9.0
19134,61745,27821,9.0
19135,61745,41006,8.0
19136,61745,2472,8.0
19137,61745,35851,10.0
19138,61745,41353,9.0
19139,61768,317,8.0
19140,61768,270,7.0
19141,61768,437,8.0
19142,61768,528,5.0
19143,61768,550,7.0
19144,61770,31043,9.0
19145,61770,22535,10.0
19146,61770,205,10.0
19147,61770,7785,10.0
19148,61770,14289,4.0
19149,61820,31646,10.0
19150,61820,11061,10.0
19151,61820,10721,10.0
19152,61820,457,10.0
19153,61820,22135,10.0
19154,61827,24833,8.0
19155,61827,11737,7.0
19156,61827,1535,8.0
19157,61827,16782,7.0
19158,61827,30240,9.0
19159,61827,3588,9.0
19160,61827,21507,7.0
19161,61835,34497,7.0
19162,61835,38753,7.0
19163,61835,32379,9.0
19164,61835,30694,9.0
19165,61835,38000,8.0
19166,61835,20,8.0
19167,61835,1735,9.0
19168,61835,2993,6.0
19169,61835,35790,8.0
19170,61835,16870,9.0
19171,61842,3588,8.0
19172,61842,431,7.0
19173,61842,4898,9.0
19174,61842,6707,6.0
19175,61842,199,7.0
19176,61864,6702,10.0
19177,61864,245,9.0
19178,61864,2167,10.0
19179,61864,4181,10.0
19180,61864,7054,9.0
19181,61864,11933,8.0
19182,61864,11757,7.0
19183,61899,269,9.0
19184,61899,2904,9.0
19185,61899,1530,10.0
19186,61899,1559,8.0
19187,61899,79,9.0
19188,61899,849,10.0
19189,61939,1,9.0
19190,61939,101,10.0
19191,61939,66,9.0
19192,61939,1887,10.0
19193,61939,30,10.0
19194,61939,32,10.0
19195,61944,6547,7.0
19196,61944,269,9.0
19197,61944,4059,5.0
19198,61944,32281,10.0
19199,61944,28851,10.0
19200,61944,2923,10.0
19201,61957,21,10.0
19202,61957,13535,8.0
19203,61957,268,10.0
19204,61957,15689,7.0
19205,61957,16498,10.0
19206,61957,11757,10.0
19207,62016,39017,7.0
19208,62016,40902,6.0
19209,62016,36882,9.0
19210,62016,16498,10.0
19211,62016,28171,10.0
19212,62016,11757,10.0
19213,62025,9989,10.0
19214,62025,2904,10.0
19215,62025,10087,10.0
19216,62025,11741,10.0
19217,62025,13125,10.0
19218,62025,9253,10.0
19219,62128,31964,9.0
19220,62128,22043,8.0
19221,62128,28977,10.0
19222,62128,21,10.0
19223,62128,1535,10.0
19224,62128,18689,9.0
19225,62128,6702,8.0
19226,62128,30276,10.0
19227,62128,205,7.0
19228,62202,1887,10.0
19229,62202,2993,9.0
19230,62202,357,10.0
19231,62202,813,7.0
19232,62202,317,8.0
19233,62202,849,10.0
19234,62202,20,7.0
19235,62215,59,10.0
19236,62215,226,8.0
19237,62215,317,10.0
19238,62215,7054,10.0
19239,62215,2236,10.0
19240,62215,202,10.0
19241,62223,9919,5.0
19242,62223,1575,8.0
19243,62223,2904,5.0
19244,62223,11843,6.0
19245,62223,10793,3.0
19246,62223,8074,3.0
19247,62223,9515,2.0
19248,62223,2581,9.0
19249,62223,9941,7.0
19250,62250,1,8.0
19251,62250,578,8.0
19252,62250,32281,5.0
19253,62250,28851,7.0
19254,62250,10721,8.0
19255,62250,33674,7.0
19256,62250,12355,7.0
19257,62250,22135,8.0
19258,62250,199,8.0
19259,62250,7785,8.0
19260,62273,28825,8.0
19261,62273,35376,8.0
19262,62273,5680,10.0
19263,62273,7791,10.0
19264,62273,19815,9.0
